id,customer_id,customer_name,gender,phone_number,province,biz_type,monthly_income,product_interest,potential,customer_behavior,bank_info,amount,interest_rate,loan_type,tenure,start_year,latitude,longitude,visit_date,created_at
360,CUST1159,Sok Savuth,F,010 320 9437,Battambang,Phone Repair,11210.0,Savings Account,L,Hesitant,ABA,31074.0,14.9,Loan,12,2025,13.432146,103.245397,2025-08-22 12:53:41,2025-09-12 12:53:41
361,CUST1160,Vannak Pich,F,094 307 5154,Siem Reap,Grocery,15400.0,Personal Loan,L,Aggressive,ABA,31374.0,11.8,Loan,24,2024,13.55921,103.955593,2025-07-25 12:53:41,2025-09-12 12:53:41
362,CUST1161,Ravy Kim,F,065 482 8325,Kandal,Grocery,17230.0,Savings Account,M,Interested,ACLEDA,33315.0,11.3,Loan,36,2024,11.388744,104.758012,2025-08-02 12:53:41,2025-09-12 12:53:41
363,CUST1162,Ravy Kim,F,022 125 4026,Kandal,Phone Repair,18200.0,Personal Loan,L,Hesitant,ACLEDA,49381.0,10.3,Loan,36,2024,11.2947,104.831636,2025-08-20 12:53:41,2025-09-12 12:53:41
364,CUST1163,Bopha Pich,M,044 708 8733,Siem Reap,Fruit Vendor,3920.0,Business Loan,L,Aggressive,ABA,27974.0,8.0,Loan,12,2025,13.180064,104.105977,2025-06-29 12:53:41,2025-09-12 12:53:41
365,CUST1164,Bopha Ly,M,098 650 2629,Kandal,Coffee,5070.0,Savings Account,H,Aggressive,Canadia,14277.0,13.4,Loan,36,2024,11.445339,104.818015,2025-06-14 12:53:41,2025-09-12 12:53:41
366,CUST1165,Vannak Pich,F,082 754 7727,Phnom Penh,Coffee,22720.0,Savings Account,L,Hesitant,ABA,49074.0,5.5,Loan,12,2025,11.578156,104.956341,2025-08-27 12:53:41,2025-09-12 12:53:41
367,CUST1166,Ravy Heng,M,084 801 6963,Siem Reap,Fruit Vendor,28660.0,Business Loan,M,Hesitant,ABA,12455.0,6.1,Loan,12,2024,13.445553,103.818587,2025-07-08 12:53:41,2025-09-12 12:53:41
368,CUST1167,Bopha Pich,M,045 105 6772,Phnom Penh,Coffee,18100.0,Personal Loan,L,Aggressive,Canadia,19623.0,9.5,Loan,36,2023,11.55313,104.905039,2025-08-18 12:53:41,2025-09-12 12:53:41
369,CUST1168,Sok Ly,M,063 425 9661,Siem Reap,Coffee,5020.0,Business Loan,L,Friendly,Canadia,18143.0,7.2,Loan,12,2024,13.141721,103.885799,2025-07-28 12:53:41,2025-09-12 12:53:41
370,CUST1169,Sok Savuth,F,047 486 2869,Phnom Penh,Phone Repair,23180.0,Personal Loan,L,Friendly,ACLEDA,48443.0,12.5,Loan,12,2023,11.593017,104.969799,2025-08-26 12:53:41,2025-09-12 12:53:41
371,CUST1170,Bopha Kim,M,058 115 9656,Phnom Penh,Phone Repair,14160.0,Personal Loan,H,Friendly,ABA,42183.0,11.6,Loan,12,2023,11.594724,104.917958,2025-09-09 12:53:41,2025-09-12 12:53:41
372,CUST1171,Ravy Pich,F,065 853 7622,Siem Reap,Fruit Vendor,15480.0,Savings Account,L,Interested,ACLEDA,22085.0,12.3,Loan,24,2025,13.42635,103.874312,2025-08-15 12:53:41,2025-09-12 12:53:41
373,CUST1172,Ravy Savuth,M,085 840 8819,Kandal,Coffee,26290.0,Business Loan,M,Interested,ACLEDA,23383.0,12.8,Loan,24,2023,11.672314,104.68069,2025-08-18 12:53:41,2025-09-12 12:53:41
374,CUST1173,Ravy Pich,M,023 722 9091,Kandal,Fruit Vendor,7420.0,Savings Account,M,Friendly,Canadia,41782.0,9.2,Loan,12,2025,11.604584,104.77383,2025-08-19 12:53:41,2025-09-12 12:53:41
375,CUST1174,Bopha Ly,M,079 869 2230,Battambang,Phone Repair,7530.0,Personal Loan,L,Interested,ABA,21853.0,8.8,Loan,24,2025,13.368441,103.473903,2025-08-10 12:53:41,2025-09-12 12:53:41
376,CUST1175,Ravy Heng,F,024 641 3431,Phnom Penh,Grocery,14600.0,Business Loan,H,Interested,ABA,13862.0,13.4,Loan,12,2023,11.567565,104.979719,2025-08-14 12:53:41,2025-09-12 12:53:41
377,CUST1176,Vannak Kim,F,078 300 9333,Phnom Penh,Fruit Vendor,19360.0,Personal Loan,H,Interested,ACLEDA,34101.0,13.0,Loan,24,2024,11.564481,104.942894,2025-06-28 12:53:41,2025-09-12 12:53:41
378,CUST1177,Bopha Heng,F,029 930 7336,Phnom Penh,Fruit Vendor,11510.0,Savings Account,L,Hesitant,ACLEDA,45611.0,14.9,Loan,12,2025,11.58648,104.8952,2025-08-19 12:53:41,2025-09-12 12:53:41
379,CUST1178,Vannak Pich,F,035 953 6086,Kandal,Phone Repair,5340.0,Business Loan,H,Aggressive,Canadia,43734.0,13.3,Loan,12,2024,11.259423,104.700242,2025-09-10 12:53:41,2025-09-12 12:53:41
380,CUST1179,Dara Kim,M,017 492 5722,Siem Reap,Phone Repair,26360.0,Personal Loan,M,Hesitant,ACLEDA,9113.0,7.8,Loan,24,2025,13.184451,104.142717,2025-07-05 12:53:41,2025-09-12 12:53:41
381,CUST1180,Ravy Savuth,M,078 191 2914,Battambang,Grocery,26180.0,Personal Loan,H,Interested,Canadia,39764.0,8.7,Loan,36,2025,13.012267,102.973949,2025-09-08 12:53:41,2025-09-12 12:53:41
382,CUST1181,Ravy Pich,M,062 668 7735,Siem Reap,Coffee,14570.0,Business Loan,L,Aggressive,ACLEDA,6126.0,6.6,Loan,36,2025,13.464603,103.948191,2025-06-30 12:53:41,2025-09-12 12:53:41
383,CUST1182,Dara Kim,M,041 432 6376,Kandal,Coffee,21750.0,Personal Loan,M,Aggressive,ABA,35586.0,12.0,Loan,36,2025,11.708332,104.686156,2025-06-29 12:53:41,2025-09-12 12:53:41
384,CUST1183,Vannak Ly,M,074 121 8181,Siem Reap,Fruit Vendor,16410.0,Personal Loan,H,Hesitant,ABA,14977.0,13.4,Loan,24,2024,13.340507,104.030857,2025-08-04 12:53:41,2025-09-12 12:53:41
385,CUST1184,Sok Kim,F,067 485 1103,Battambang,Fruit Vendor,10030.0,Business Loan,L,Hesitant,ABA,40434.0,14.3,Loan,36,2024,13.269091,102.860176,2025-07-25 12:53:41,2025-09-12 12:53:41
386,CUST1185,Ravy Kim,F,013 905 3684,Kandal,Fruit Vendor,13400.0,Personal Loan,M,Friendly,ABA,49829.0,14.8,Loan,12,2023,11.353418,104.755771,2025-08-04 12:53:41,2025-09-12 12:53:41
387,CUST1186,Vannak Savuth,F,079 303 5060,Siem Reap,Phone Repair,13370.0,Business Loan,H,Interested,Canadia,23559.0,12.3,Loan,36,2025,13.079041,103.828935,2025-08-08 12:53:41,2025-09-12 12:53:41
388,CUST1187,Bopha Kim,M,066 906 8500,Phnom Penh,Grocery,27170.0,Personal Loan,H,Friendly,ACLEDA,15959.0,8.1,Loan,24,2023,11.598734,104.881122,2025-08-22 12:53:41,2025-09-12 12:53:41
389,CUST1188,Bopha Heng,M,018 621 5785,Kandal,Phone Repair,7530.0,Business Loan,M,Hesitant,Canadia,6980.0,8.9,Loan,36,2023,11.54413,105.066636,2025-07-01 12:53:41,2025-09-12 12:53:41
390,CUST1189,Sok Pich,M,099 194 4369,Siem Reap,Phone Repair,22070.0,Personal Loan,L,Friendly,ACLEDA,2635.0,8.8,Loan,12,2023,13.418548,104.111438,2025-09-03 12:53:41,2025-09-12 12:53:41
391,CUST1190,Ravy Kim,F,068 580 2727,Battambang,Coffee,10770.0,Business Loan,M,Friendly,ABA,13116.0,6.9,Loan,24,2024,13.402449,103.35844,2025-07-24 12:53:41,2025-09-12 12:53:41
392,CUST1191,Vannak Ly,M,044 547 3826,Kandal,Phone Repair,4500.0,Personal Loan,H,Hesitant,ABA,20022.0,13.2,Loan,12,2025,11.730249,104.905535,2025-07-21 12:53:41,2025-09-12 12:53:41
393,CUST1192,Vannak Heng,F,086 406 3398,Phnom Penh,Fruit Vendor,15890.0,Business Loan,H,Interested,Canadia,20085.0,6.6,Loan,12,2024,11.545034,104.914001,2025-07-25 12:53:41,2025-09-12 12:53:41
394,CUST1193,Bopha Heng,M,079 877 5444,Siem Reap,Fruit Vendor,7890.0,Business Loan,H,Friendly,Canadia,24465.0,13.3,Loan,12,2023,13.633284,103.751488,2025-08-17 12:53:41,2025-09-12 12:53:41
395,CUST1194,Sok Heng,M,054 824 2371,Battambang,Phone Repair,5310.0,Personal Loan,H,Friendly,ABA,24513.0,7.7,Loan,36,2024,12.940143,103.171664,2025-08-03 12:53:41,2025-09-12 12:53:41
396,CUST1195,Vannak Pich,M,040 191 8328,Battambang,Fruit Vendor,28920.0,Personal Loan,L,Aggressive,Canadia,44153.0,13.2,Loan,36,2024,13.043198,103.404472,2025-08-28 12:53:41,2025-09-12 12:53:41
397,CUST1196,Dara Pich,M,049 526 5767,Kandal,Fruit Vendor,24280.0,Personal Loan,H,Interested,ABA,15721.0,8.7,Loan,12,2025,11.244454,105.079698,2025-09-10 12:53:41,2025-09-12 12:53:41
398,CUST1197,Vannak Pich,F,025 243 8815,Phnom Penh,Grocery,25720.0,Savings Account,L,Aggressive,Canadia,27592.0,10.9,Loan,24,2025,11.545466,104.943884,2025-07-29 12:53:41,2025-09-12 12:53:41
399,CUST1198,Bopha Kim,M,070 858 1090,Kandal,Fruit Vendor,10500.0,Business Loan,H,Interested,Canadia,7074.0,13.4,Loan,36,2024,11.363433,105.165904,2025-06-30 12:53:41,2025-09-12 12:53:41
400,CUST1199,Bopha Kim,M,016 639 4999,Battambang,Fruit Vendor,29100.0,Business Loan,L,Friendly,Canadia,47309.0,13.3,Loan,12,2025,12.733872,102.863169,2025-07-10 12:53:41,2025-09-12 12:53:41
